paper_id,chunk_id,text
PMC10797188,PMC10797188_001,"Previously undocumented mutant wasps with novel wing color and wing shape were isolated post-flight and will be invaluable for host-parasite studies on Earth. Subject areas: Parasitology, Biological sciences, Entomology"
PMC7555395,PMC7555395_000,"During space travel, humans are continuously exposed to two major environmental stresses, microgravity (μ G ) and space radiation. One of the fundamental questions is whether the two stressors are interactive. For over half a century, many studies were carried out in space, as well as using devices that simulated μ G on the ground to investigate gravity effects on cells and organisms, and we have gained insights into how living organisms respond to μ G . However, our knowledge on how to assess and manage human health risks in long-term mission to the Moon or Mars is drastically limited. For example, little information is available on how cells respond to simultaneous exposure to space radiation and μ G . In this study, we analyzed the frequencies of chromosome aberrations (CA) in cultured human lymphoblastic TK6 cells exposed to X-ray or carbon ion under the simulated μ G conditions."
PMC7555395,PMC7555395_001,"A higher frequency of both simple and complex types of CA were observed in cells exposed to radiation and μ G simultaneously compared to CA frequency in cells exposed to radiation only. Our study shows that the dose response data on space radiation obtained at the 1 G condition could lead to the underestimation of astronauts’ potential risk for health deterioration, including cancer. This study also emphasizes the importance of obtaining data on the molecular and cellular responses to irradiation under μ G conditions. Keywords: lymphoblast, microgravity, space radiation, chromosome aberration"
PMC4309212,PMC4309212_000,"Spaceflight is a unique environment with profound effects on biological systems including tissue redistribution and musculoskeletal stresses. However, the more subtle biological effects of spaceflight on cells and organisms are difficult to measure in a systematic, unbiased manner. Here we test the utility of the molecularly barcoded yeast deletion collection to provide a quantitative assessment of the effects of microgravity on a model organism. We developed robust hardware to screen, in parallel, the complete collection of ~4800 homozygous and ~5900 heterozygous (including ~1100 single-copy deletions of essential genes) yeast deletion strains, each carrying unique DNA that acts as strain identifiers."
PMC4309212,PMC4309212_001,"We compared strain fitness for the homozygous and heterozygous yeast deletion collections grown in spaceflight and ground, as well as plus and minus hyperosmolar sodium chloride, providing a second additive stressor. The genome-wide sensitivity profiles obtained from these treatments were then queried for their similarity to a compendium of drugs whose effects on the yeast collection have been previously reported. We found that the effects of spaceflight have high concordance with the effects of DNA-damaging agents and changes in redox state, suggesting mechanisms by which spaceflight may negatively affect cell fitness."
PMC6560652,PMC6560652_000,"Baker’s yeast ( Saccharomyces cerevisiae ) has broad genetic homology to human cells. Although typically grown as 1-2mm diameter colonies under certain conditions yeast can form very large (10 + mm in diameter) or ‘giant’ colonies on agar. Giant yeast colonies have been used to study diverse biomedical processes such as cell survival, aging, and the response to cancer pharmacogenomics. Such colonies evolve dynamically into complex stratified structures that respond differentially to environmental cues. Ammonia production, gravity driven ammonia convection, and shear defense responses are key differentiation signals for cell death and reactive oxygen system pathways in these colonies. The response to these signals can be modulated by experimental interventions such as agar composition, gene deletion and application of pharmaceuticals."
PMC6560652,PMC6560652_001,"In this study we used physical factors including colony rotation and microgravity to modify ammonia convection and shear stress as environmental cues and observed differences in the responses of both ammonia dependent and stress response dependent pathways We found that the effects of random positioning are distinct from rotation. Furthermore, both true and simulated microgravity exacerbated both cellular redox responses and apoptosis. These changes were largely shear-response dependent but each model had a unique response signature as measured by shear stress genes and the promoter set which regulates them These physical techniques permitted a graded manipulation of both convection and ammonia signaling and are primed to substantially contribute to our understanding of the mechanisms of drug action, cell aging, and colony differentiation."
PMC6560652,PMC6560652_002,"Keywords: Yeast, Microgravity, Reactive oxygen species, Spaceflight, Shear stress, Random positioning machine, Apoptosis Expression of the stress response genes, SSA4 and RPL34b, was measured using eGFP fusion protein expression clones. Stress promoter dependence was assessed by comparing the eGFP signal of the parent strains to clones in which the Msn4 or Sfp1 promoter genes had been deleted (Fig. 2 and Table 2 ). In summary, in colonies grown on rich YPD media, SSA4 increased compared to static culture in all culture modalities. The increases in SSA4 expression seen in flight and rotation, but not random positioning, were Sfp1 dependent. RPL34B gene expression did not change during any culture condition on YPD. Flight and rotation had oppositely directed RPL34B gene expression changes dependent on Msn4."
PMC6560652,PMC6560652_003,"Colonies grown on nutrient poor YE media yielded gene expression changes distinct from those seen in nutrient rich YPD media. SSA4 expression increased in flight and was Sfp1dependent. Ssa4 expression did not change during rotation and decreased during random positioning. In both rotation and random positioning, expression of SSA4 was dependent on both Msn4 and Sfp1. On YE media, RPL34B increased in flight with Msn4 dependence, but did not change during rotation or random positioning. Expression of ATO3, INO1, TRR1, BEM1 and EDC3 is shown in Fig. 3 and Table 3 . Expression of SSA4 and RPL34B is shown in Fig. 2 , as noted above. Expression of the EDC3 gene did not change expression during any culture modality, demonstrating that we are not observing a field change. Expression of three genes, INO1, TRR1, and SSA4, changed in flight on both YPD and YE."
PMC6560652,PMC6560652_004,"In flight, expression of RPL34B increased on YE but not YPD, while expression of BEM1 was the reverse, changing in increasing in YPD but not YE. The only other change in INO1 was a decreased expression on YE during rotation. Expression of TRR1 had no other changes. Expression of SSA4 also decreased during random positioning on YE, and increased on YPD during rotation and random positioning. Expression of BEM1 did not change on YE, but increased on YPD with flight, rotation and random positioning. ATO3 expression, which did not change in flight, had no changes on YE, but increased on YPD under both rotation and random positioning growth conditions. Cell death by necrosis and apoptosis (as measured by PI and Annexin V staining) was affected by the culture modalities and manifested diverse stress defense promoter dependence (Fig. 4 and Table 4 )."
PMC6560652,PMC6560652_005,"In summary, in flight cell necrosis had no baseline changes but showed dramatic Sfp1 and Msn4 dependence only on YE. Necrosis was reduced on YE during both rotation and random positioning dependent on both Sfp1 and Msn4. Basal necrosis rates were decreased and dependence on Sfp1 during rotation, and on Msn4 during both rotation and random positioning. In flight, apoptosis was reduced only on YE, and on YPD basal apoptosis was both Sfp1 and Msn4 dependent. During rotation basal apoptosis rates were both Sfp1 and Msn4 dependent only on YE. During random positioning basal apoptosis rates were both Sfp1 and Msn4 dependent on both YE and YPD. Changes in Annexin V exposure and caspase activity (indicative of apoptosis) were consistent with the changes in the middle peak of propidium iodide stained cells (e.g. low PI uptake) observed by flow cytometry."
PMC6560652,PMC6560652_006,"The specific fluorescent values and statistical parameters for DHE staining are tabulated in Table 4 . As controls, assay of fresh wild type cells was no different to unstained cells for annexin binding but showed caspase expression providing a negative control baseline (data not shown). Treatment with acetic acid or heat induced both caspase activity and annexin binding providing positive controls (data not shown). Annexin only changed from static controls during rotation on YE, and on YPD only in flight. Stress defense promoter dependence was not tested. Caspase only changed from static controls during flight on YE, and on YPD only during rotation. Reactive oxygen species (ROS) production, especially superoxide formation, was monitored with DHE. Positive control cells were induced with acetic acid and heat (data not shown)."
PMC6560652,PMC6560652_007,"On YE, none of the culture techniques changed DHE signal, but basal levels were Sfp1 and Msn4 dependent. The specific fluorescent values and statistical parameters for DHE staining are tabulated in Table 4 . On YPD, DHE signal was increased in flight, independent of the stress defense promoters. Rotation and random positioning did not change DHE levels, but basal levels were both Sfp1 and Msn4 dependent under these culture conditions."
PMC6321533,PMC6321533_000,"Understanding genome wide, tissue-specific, and spaceflight-induced changes in gene expression is critical to develop effective countermeasures. Transcriptome analysis has been performed on diverse tissues harvested from animals flown in space, but not the kidney. We determined the genome wide gene expression using a gene array analysis of kidney and liver tissue from mice flown in space for 12 days versus ground based control animals. By comparing the transcriptome of liver and kidney from animals flown in space versus ground control animals, we tested a unique hypothesis: Are there common gene expression pathways activated in multiple tissue types in response to spaceflight stimuli?"
PMC6321533,PMC6321533_001,"Although there were tissue-specific changes, both liver and kidney overexpressed genes in the same four areas: (a) cellular responses to peptides, hormones, and nitrogen/organonitrogen compounds; (b) apoptosis and cell death; (c) fat cell differentiation and (d) negative regulation of protein kinase. Keywords: spaceflight, microgravity, gene expression, liver, kidney, gene array, gene expression, transcriptome, apoptosis, Cdkn1a, CYP4A1"
PMC12040010,PMC12040010_000,"An official website of the United States government Official websites use .gov A .gov website belongs to an official government organization in the United States. Secure .gov websites use HTTPS A lock ( Lock Locked padlock icon ) or https:// means you've safely connected to the .gov website. Share sensitive information only on official, secure websites. Primary site navigation Logged in as: Correspondence: Zhongdong Li, Capital Medical University Electric Teaching Hospital, No. 1 Taipingqiao West Road, Beijing 100073, China (e-mail: zhdl009@126.com ). Received 2024 Aug 6; Accepted 2024 Nov 19; Collection date 2025 Apr 25. This is an open access article distributed under the Creative Commons Attribution License 4.0 (CCBY) , which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."
PMC12040010,PMC12040010_001,"Central nervous system (CNS) infections caused by Cryptococcus albidus are rarely reported, but are often associated with high mortality rates. Clinical data on the appropriate use of liposomal-amphotericin B (liposomal-AmB) with cryptococcal meningitis are limited. Here, we report for the first time the efficacious and safe use of the ideal bodyweight to calculate the dose of liposomal-AmB for a severely obese patient with C albidus meningitis. We also review the cases of CNS infection caused by C albidus and its related species. A severely obese female patient was admitted to neurosurgical ward with lesions in the intracranial space and accompanying headache. Brain magnetic resonance imaging revealed prominent lesions in the right parietal and left frontal insular region. After glioma resection, C albidus was isolated from her cerebrospinal fluid samples."
PMC12040010,PMC12040010_002,"She diagnosed histopathologically with a Cryptococcus species infection. The culture from her cerebrospinal fluid sample showed the growth of yeast-like colonies, which were identified as C albidus with mass spectrometry. She was treated with liposomal-AmB (50 mg day -1 intravenously) plus 5-fluorocytosine (10 g day -1 orally in 4 divided doses) for 6 weeks. The patient was asymptomatic at the time of discharge. CNS infections of C albidus were uncommon. Using ideal bodyweight to calculate the dose of liposomal-AmB should be considered for severely obese patients with C albidus meningitis. Keywords: case report, central nervous system infection, cryptococcal meningitis, Cryptococcus albidus , liposomal-amphotericin B, review Central nervous system (CNS) infections of Cryptococcus species are life-threatening diseases."
PMC12040010,PMC12040010_003,"C albidus , also called Naganishia albida , was first reported to infect humans in 1965, [ 1 ] and several opportunistic infections associated with C albidus have since been reported. [ 2 – 4 ] To date, the yeast has been isolated from the cerebrospinal fluid (CSF), lung abscesses, pleural fluids, and blood specimens of patients. [ 5 ] Of those invasive infections, 30% of the patients had a CNS infections. [ 6 ] Most notably, the mortality rate was 67% in patients with CNS infections caused by C albidus , which is more than double that of patients infected with other Cryptococcus species. [ 6 ] Although fewer than 10 cases of C albidus infection have been reported, [ 1 , 7 ] the fungus has received attention because its mortality rate is high. Here, we report a clinical case of cryptococcal meningitis caused by C albidus ."
PMC12040010,PMC12040010_004,"Clinically isolated C albidus may include many other related species, for example, C adeliensis and C diffluent . [ 8 ] No clear-cut epidemiological markers have been described to determine the likelihood of C albidus . Recommended guidelines for its treatment are also lacking. Therefore, it is extremely important to identify the risk factors, clinical presentation, diagnosis, and treatment for CNS infection due to C albidus and its related species. A 25-year-old female patient (height was 158 cm, bodyweight was 100 kg) was admitted to Beijing Electric Power Hospital (Beijing, China) in March, 2022 with lesions in the intracranial space and accompanying headache. Six months before admission to the hospital, she had undergone successful left temporoparietal occipital craniotomy and decompressive craniectomy."
PMC12040010,PMC12040010_005,"Afterwards, she subsequently suffered intermittent headache, concurrently with nausea and disordered consciousness, and was treated with mannitol and levetiracetam before her admission. The patient denied any family or medical history, except invasive procedures of her CNS 6 months previously. She was a farmer, in frequent contact with cats and dogs. A physical examination revealed no unusual findings. Specifically, her body temperature was 36 °C, blood pressure 130/70 mm Hg, pulse rate 68 beats/min, and respiratory rate 17 breaths/min. Brain magnetic resonance imaging revealed prominent lesions in the right parietal accompanied by moderate edema and left frontal insular region with mild edema. The lesion volume in the right parietal region and the left frontal insular was about 4 × 4 × 3 cm 3 and 3 × 3 × 3 cm 3 , respectively (Fig. 1 )."
PMC12040010,PMC12040010_006,"Brain magnetic resonance imaging (MRI) scan of the patient before surgery. A type of circular lesion was observed in the right parietal lobe with long signals on T1-weighted (A) and T2-weighted (B) images. The lesion was about 4 × 4 × 3 cm 3 in size (red arrow) and accompanied by moderate edema of surrounding brain tissue (yellow arrow). Another type of circular lesion was deep in the left frontal lobe, with long signals on T1-weighted (A) and T2-weighted (B) images. The lesion was about 3 × 3 × 3 cm 3 in size (red arrow) and accompanied by mild edema (yellow arrow). Enhanced MRI scanning showed that the lesions were unevenly and significantly enhanced (C). On day 0 (admission), the patient’s associated laboratory data were normal. Specifically, her white blood cell count was 9.5 × 10 9 L -1 ; neutrophils, lymphocytes, and monocytes accounted for 73.8%, 21.1%, and 4.9%, respectively."
PMC12040010,PMC12040010_007,"Her red blood cell count was 4.4 × 10 12 L -1 , hemoglobin level was 133.0 g L -1 , and platelet count was 213.0 × 10 9 L -1 . Urinalysis, hepatic and renal function tests were normal. During hospitalization, no chemotherapy and/or other immunosuppressive drug was administered. On day 5 after admission, the patient underwent right parieto-occipital for glioma resection. However, her headache persisted. In the postoperative period, the patient experienced seizures, treated with mannitol and valproic acid. On day 14, she was diagnosed histopathologically with a Cryptococcus species infection. On day 16, the culture from her CSF sample showed the growth of yeast-like colonies, which were identified as C albidus with VITEK mass spectrometry (BioMerieux, France)."
PMC12040010,PMC12040010_008,"To date, no Clinical and Laboratory Standards Institute clinical breakpoints or epidemiological cutoff values have been established for C albidus . The susceptibility of the pathogen to 5 antifungal compounds was tested in accordance with the guidelines of Clinical and Laboratory Standards Institute document M27-A3. [ 9 ] The minimal inhibitory concentrations of amphotericin B (AmB), fluconazole, voriconazole, itraconazole, and 5-fluorocytosine for C albidus were determined to be 0.5, 4, 1, 0.125, and 4 mg L -1 , respectively. After the patient was diagnosed with a Cryptococcus species infection, she was administered with of liposomal-AmB (50 mg day -1 intravenously) qd plus 5-fluorocytosine (10 g day -1 orally in 4 divided doses) for 6 weeks."
PMC12040010,PMC12040010_009,"Her magnetic resonance imaging results showed that only the left frontal insular region still had a lesion, with otherwise normal parenchyma, after 3 weeks of treatment (Fig. 2 ). In addition, no yeast was isolated from 3 different CSF samples after 4 weeks of treatment (Table 1 ). The patient maintained normal renal function during the entire treatment period (Fig. 3 ). On day 48 after admission, the patient stopped complaining of headache, and suffered no further nausea or consciousness disorder. The patient was asymptomatic at the time of discharge, with normal glucose, protein, and lactate levels in the CSF. MRI scan of the patient after surgery. The lesion in the right parietal lobe was resected, whereas the lesion in the left frontal lobe (red arrow) was still observed with long signals on T1-weighted (A) and T2-weighted (B) images."
PMC12040010,PMC12040010_010,"Enhanced MRI scanning showed that the lesion was only mildly enhanced after treatment (C). Analysis of cerebrospinal fluid. Renal function of the patient. Adjusted creatinine clearance rate (Ccr) was calculated with the following equation: Ccr (mL/min) = (146 - age) × (0.287 × weight [kg] + 9.74 × height 2 [m] 2 )/ (60 × serum creatinine[mg/dL]). BUN = blood urea nitrogen, Scr = serum creatinine. C albidus in the genus Cryptococcus , is a rare species that causes cryptococcal infections, especially in the CNS infections. The antifungal treatment recommended for cryptococcal meningoencephalitis is liposomal-AmB plus flucytosine. [ 10 , 11 ] Although liposomal-AmB has been used for several decades, little is known about its pharmacokinetics in obese patients."
PMC12040010,PMC12040010_011,"[ 12 , 13 ] The prescribing information for cryptococcal disease recommends weight-based doses of 0.7 to 6 mg/kg/day AmB, depending upon the AmB product used. To date, the calculation of the appropriate dose for severely obese patients is controversial. [ 13 , 14 ] Animal studies have demonstrated significantly increased AmB serum concentrations and increased rates of nephrotoxicity in obese rats and rabbits, with poor distribution of adipose tissue. [ 15 ] Furthermore, women have a higher body fat rate than men, which is a risk factor for acute kidney injury caused by liposomal-AmB. [ 16 ] Therefore, it may be reasonable to consider the ideal bodyweight rather than the actual bodyweight when calculating the dose of liposomal-AmB for severely obese female patients."
PMC12040010,PMC12040010_012,"In this case, we have demonstrated the efficacy and safety of using the ideal bodyweight, rather than the actual bodyweight, to calculate the dose of liposomal-AmB for a severely obese patient with C albidus meningitis. A comprehensive review of the literature was performed in accordance with the “Preferred Reporting Items for Systematic Reviews and Meta-Analysis.” [ 17 – 19 ] Studies of case report relevant to CNS infections attributed to C albidus and its related species in the PubMed, Medline, and Web of Science databases from their inception until July 2024. The following key words were used: fungus, human infection, CNS, meningitis, ventriculitis, encephalitis, non-neoformans, cryptococcus, naganishia, adeliensis, albida, albidus, chernovii, curvatus, diffluens, friedmannii, liquefaciens, magnus, terreus, uniguttulatus, and uzbekitanensis."
PMC12040010,PMC12040010_013,"The references in each manuscript were also reviewed to identify additional cases. Our searches yielded 104 potentially relevant records. After nonhuman species (e.g., dog, cat, pigeon) were excluded, [ 20 , 21 ] 86 studies were included. After non-CNS cases, non-research studies, non- Cryptococcus, C neoformans species complex, and C gattii species complex infections were excluded, [ 10 , 22 – 28 ] 17 studies were reported. Of those 17 studies, 7 were cohort studies of Cryptococcus , [ 11 , 29 – 34 ] and 1 study was of C laurentii meningitis combined with C albidus cryptococcaemia. [ 35 ] Finally, 9 cases of CNS infections caused by C albidus or its related species have been reported. The risk factors, manifestations, diagnosis, and treatment for these pathogens are presented in table 2 ."
PMC12040010,PMC12040010_014,"Like other Cryptococcus species, C albidus and its related species were commonly isolated from the gastrointestinal tracts and droppings of birds. [ 2 , 36 ] There is, as yet, no explanation of how humans contract these infections. Reasons may include the worldwide increase in immunocompromised patients, the widespread use of immunosuppressive agents, and the prolonged use of central venous catheters or indwelling devices. [ 9 ] In our systematic review of the literature, we detected 2 cases of infection in human immunodeficiency virus (HIV) infected adults and 4 in apparently immunodeficient individuals. [ 3 , 7 , 9 , 38 ] Leukemia and cancer are important risk factors in HIV-negative patients. [ 36 , 37 , 39 ] The administration of corticosteroids agents, exposure to bird excrement, contact with animals, and surgery are also risk factors for these infections."
PMC12040010,PMC12040010_015,"[ 2 , 3 , 36 ] Summary of data from central nervous system infection caused by C albidus and its related species in humans. → = change to, AIDS = acquired immunodeficiency syndrome, AmB = amphotericin B, F = female, 5-FU = fluconazole, ITS = internal transcribed space, M = male, MALDI-TOF MS = matrix-assisted laser desorption ionization-time of flight mass spectrometry, MS = mass spectrometry. Patients can present with headache, fever, altered mental state, nausea, and vomiting. Headache is the commonest symptom, and only 1 patient reported no headache. [ 7 ] Although fever is possible, it only presented in 3 cases (31%). These results are similar to a cohort study that showed fever present in 28% of cases. [ 29 ] Patients also presented with increased intracranial pressure increasing and altered mental states, and these neurological symptoms are similar to other cryptococcal infections."
PMC12040010,PMC12040010_016,"[ 28 ] The cryptococcal capsule lodges in the arachnoid villi and subsequently prevents CSF reabsorption may explain the elevated intracranial pressure. [ 40 ] Culture and API® strip assimilation test are laboratory commonly used methods to identify isolated Cryptococcus species. [ 7 , 38 , 39 ] However, it may be difficult to identify species when only 1 or 2 methods are used. Without the sequence of the D1/D2 domains of the large-subunit of ribosomal RNA (rRNA), some rare Cryptococcus species can be misidentified as C albidus . [ 8 , 27 , 41 ] For example, a yeast isolate was initially identified as C albidus with an API® strip assimilation test. However, after the internal transcribed spacer and the D1/D2 domains of the large-subunit rRNA were sequenced, the isolate was finally confirmed as C liquefaciens ."
PMC12040010,PMC12040010_017,"[ 38 ] Mass spectrometry is a new methodology for identifying bacterial species, and some studies have shown that the accuracy of mass spectrometry for their identification is over 95% at the species level. [ 42 – 44 ] Hence, the identification of C albidus based on VITEK mass spectrometry is reliable. Because these fungi are infrequent causes of disease, there are no evidence-based guidelines or standard recommendations for their treatment. The susceptibility of C albidus and its related species to antifungal agents is shown in Table 3 . The cumulative experience reported in the published literature suggests that AmB is the only agent to which C albidus and its related species are consistently sensitive. [ 45 , 46 ] Therefore, AmB is a safe and effective drug for use as initial induction therapy against these infections in the CNS."
PMC12040010,PMC12040010_018,"However, consideration should be given henceforth to submitting these clinical isolates for susceptibility testing and proper identification to guide subsequent therapeutic decisions. To date, no randomized controlled trials have been conducted to optimize the choice of AmB or the duration of its therapy. We recommend: (1) using liposomal-AmB instead of AmB deoxycholate because liposomal-AmB is safer and more rapidly sterilizes the CSF than AmB deoxycholate [ 11 , 12 , 32 ] ; (2) at least 1 g of AmB during treatment and prolonged treatment are recommended. [ 47 ] (3) The combination of AmB and 5-fluorocytosine, is recommended because it has been shown to reduce the toxicity of this drug and reduce the relapse rate of C albidus infections. [ 30 , 31 ] Antifungal susceptibility of Cryptococcus species."
PMC12040010,PMC12040010_019,"Using the ideal bodyweight to calculate the appropriate dose of liposomal-AmB for obese patients with C albidus meningitis is both efficacious and safe. Based on the systematic review of CNS infections of C albidus and its related species, we also concluded that leukemia and cancer are important risk factors for these infections and that headache is the most frequent symptom. The identification of fungal pathogens requires the analysis the rRNA sequences because many species share phenotypic similarities. AmB-based treatment should be the first choice, and subsequent treatment should be guided by susceptibility testing. We thank the patient for participating in this study. We thank International Science Editing ( http://www.internationalscienceediting.com ) for editing this manuscript."
PMC12040010,PMC12040010_020,"We thank Professor Yiyou Gu (The Lundquist Institute at Harbor-UCLA Medical Center, Torrance, California, USA) for review services and Professor Xiaorui Wang (Beijing Electric Power Hospital) for critical reading of the MRI scan results. Conceptualization: Zhongdong Li. Data curation: Hang Liu, Xiaoying Wang. Methodology: Hang Liu. Writing – original draft: Genzhu Wang. Writing – review & editing: Xiaoying Wang, Zhongdong Li. The authors declare financial support was received for the research, authorship, and/or publication of this article. This study was supported by the Beijing Electric Power Hospital Doctoral Fund Project (No. B2022001) and the Beijing Natural Science Foundation (grant number: 7234407). Written informed consent for participation in this study was provided by the participants’ legal guardians/next of kin."
PMC12040010,PMC12040010_021,"Written informed consent was obtained from the individual for the publication of any potentially identifiable images or data included in this article. This study was approved by the ethics committee of Beijing Electric Power Hospital, State Grid Corporation of China (Ethics Number: KY-2021-018-01). The studies were conducted in accordance with the local legislation and institutional requirements. The authors have no conflicts of interest to disclose. The datasets generated during and/or analyzed during the current study are available from the corresponding author on reasonable request. How to cite this article: Wang G, Liu H, Wang X, Li Z. Cryptococcus albidus meningitis: A case report and literature review. Medicine 2025;104:17(e42125). GW and HL contributed equally to this work. Genzhu Wang, Email: phoebejasmine@hotmail.com. Hang Liu, Email: 895863363@qq.com."
PMC12040010,PMC12040010_022,"Xiaoying Wang, Email: phoebejasmine@hotmail.com. Articles from Medicine are provided here courtesy of Wolters Kluwer Health Connect with NLM National Library of Medicine 8600 Rockville Pike Bethesda, MD 20894"
PMC11833055,PMC11833055_000,"A study was conducted to evaluate the three-dimensional clinostat simulated microgravity effect on mouse models, focusing on the central nervous system. Eighteen mice were divided into three groups: control, survival box, and clinostat + survival box. Behavioral tests, femur micro-CT, brain transcriptomics, serum metabolomics, and fecal microbiomics were performed. Results showed decreased activity, altered gait, enhanced fear memory, bone loss, immune/endocrine changes in brain transcriptome, and altered metabolic pathways in serum and gut microbiota in clinostat-treated mice. The model closely mimics spaceflight-induced transcriptome changes, suggesting its value in studying microgravity-related neurological alterations and highlighting the need for attention to emotional changes in space."
PMC11833055,PMC11833055_001,"Keywords: Microgravity, Three-dimensional clinostat, Brain, Transcriptomics, Microbiomics, Serum metabolomics, Animal model Subject terms: Neuroscience, Zoology, Risk factors, Environmental impact, Transcriptomics, Physiology In summary, our research underscored that 3D clinostat model exerted profound effects on the behavior, metabolism, microbiome, and brain transcriptome. Compared to hindlimb unloading model, the 3D clinostat model demonstrates a closer resemblance to the brain transcriptome expression profiles observed in spaceflight animals, thereby offering a novel and invaluable research tool for simulating microgravity effect on Earth."
PMC9146534,PMC9146534_000,"Increased viscosity of concentrated contrast media (CM) in the renal tubules can perturb renal hemodynamics and have a detrimental effect on tubular epithelial cells. However, the effects of viscosity on contrast-induced nephropathy (CIN) remain poorly understood. Conventional in vitro culture studies do not reflect the rheological properties of CM. Therefore, we investigated the effects of CM viscosity on renal tubules using a kidney-on-a-chip and two different types of CM. Renal proximal tubule epithelial cells (RPTEC) were cultured in a three-dimensional microfluidic culture platform under bidirectional fluid shear stress. We treated the RPTEC with two types of CM: low- (LOCM, iopromide) and iso-osmolar contrast media (IOCM, iodixanol). Renal tubular cell injury induced by LOCM and IOCM was examined under different iodine concentrations (50–250 mgI/mL) and shear-stress conditions."
PMC9146534,PMC9146534_001,"LOCM showed a significant dose-dependent cytotoxic effect, which was significantly higher than that of IOCM under static and low-to-moderate shear stress conditions. However, high shear-stress resulted in reduced cell viability in IOCM; no difference between IOCM and LOCM was found under high shear-stress conditions. The cytotoxic effects were pronounced at a mean shear stress of 1 dyn/cm 2 or higher. The high viscosity of IOCM slowed the fluid flow rate and augmented fluid shear-stress. We suggest an alternative in vitro model of CIN using the three-dimensional kidney-on-a-chip. Our results indicate a vital role of viscosity-induced nephrotoxicity under high shear-stress conditions, contrary to the findings of conventional in vitro studies. Keywords: contrast-induced nephropathy, kidney-on-a-chip, acute kidney injury, contrast media"
PMC11492218,PMC11492218_000,"There were no statistically-significant differences in surgical field clarity grade ( P = .577) and tympanic membrane flap flipping time ( P = .490) among 4 concentration groups. Epinephrine injection did cause an increase in hemodynamic parameters when compared with baseline ( P < .05). Compared with the relatively-lower concentration groups (1:20,000 and 1:40,000), the relatively-higher concentration groups (1:5000 and 1:10,000) had more significant and long-lasting effect until 30 minutes after injection. Four concentration groups of topical epinephrine injection in otoendoscopic surgery have the same effect on surgical field clarity. For the stability of patients’ hemodynamics, we would prefer to recommend the use of concentrations with minimal impact on hemodynamics, ranging from 1:20,000 to 1:40,000."
PMC6339989,PMC6339989_000,"We observed that multifidus atrophy, rather than intervertebral disc swelling, associated strongly with lumbar flattening and increased stiffness. Because these changes have been previously linked with detrimental spine biomechanics and pain in terrestrial populations, when combined with evidence of pre-flight vertebral end plate insufficiency, they may elevate injury risk for astronauts upon return to gravity loading. Our results also have implications for deconditioned spines on Earth. We anticipate that our results will inform new astronaut countermeasures that target the multifidus muscles, and research on the role of muscular stability in relation to chronic low back pain and disc injury. © 2017 Elsevier Inc. All rights reserved. Keywords: Instability, Low back pain, Lumbar spine, Multifidus, Spaceflight, Unloading"
PMC4110898,PMC4110898_000,"Bone remodeling may occur in spaceflight as a response to skeletal unloading and head-ward fluid shifts. While unloading causes significant loss of bone mass and density in legs of animals exposed to microgravity, increased blood and interstitial fluid flows accompanying microgravity-induced fluid redistribution may elicit an opposite effect in the head. Seven C57BL/6 mice were randomly chosen for exposure to 15 days of microgravity on the STS-131 mission, while eight littermates served as ground controls. Upon mission completion, all 15 mice calvariae were imaged on a micro-computed tomography scanner. A standardized rectangular volume was placed on the parietal bones of each calvaria for analyses, and three parameters were determined to measure increased parietal bone volume: bone volume (BV), cross-sectional thickness (CsTh), and tissue mineral density (TMD)."
PMC4110898,PMC4110898_001,"Microgravity exposure caused a statistically significant increase in BV of the space flight (SF) group compared to the ground control (GC) group – the mean ± SD for SF group was 10.48 ± 0.47 %, compared to 9.64 ± 0.79 % for GC group (p<0.05). CsTh demonstrated a trend of increase from 0.099 ±0.006 mm in the GC group to 0.104 ±0.005 mm in the SF group (p=0.12). TMD was similar between the two groups with 0.878 ±0.029 g/cc for GC and 0.893 ± 0.028 g/cc for SF (p=0.31). Our results indicate that microgravity causes adaptive changes in calvarial bones that do not normally bear weight. These findings suggest that fluid shifts alone accompanying microgravity may initiate bone remodeling independent of skeletal loading by tissue."
PMC4110898,PMC4110898_002,"Keywords: bone, adaptation, space, microgravity Mice from both the ground control and spaceflight groups were judged to be healthy by a veterinarian at NASA Kennedy Space Center. During the first two days, mice from the spaceflight group decreased their food intake, possibly attributed to shuttle takeoff and the initial experience of microgravity. Their appetite returned to normal after the two-day adjustment period. The ground control mice did not demonstrate any changes in food consumption during the experimental period. In the ground control group, each mouse lost on average 1.51 grams of weight from an average of 26.16 grams pre cage-loading to 24.65 grams at cage-unloading, with an SD of 1.49. Each mouse from the spaceflight group lost on average 2.82 grams of weight from 26.20 grams before spaceflight to 23.38 grams upon mission completion, with an SD of 0.95."
