paper_id,chunk_id,text
PMC7285199,PMC7285199_000,"Aging and healthspan are determined by both environmental and genetic factors. The insulin/insulin-like growth factor-1(IGF-1) pathway is a key mediator of aging in Caenorhabditis elegans and mammals. Specifically, DAF-2 signaling, an ortholog of human IGF, controls DAF-16/FOXO transcription factor, a master regulator of metabolism and longevity. Moreover, mitochondrial dysfunction and oxidative stress are both linked to aging. We propose that daily supplementation of tart cherry extract (TCE), rich in anthocyanins with antioxidant properties may exert dual benefits for mitochondrial function and oxidative stress, resulting in beneficial effects on aging in C. elegans . We found that TCE supplementation at 6 μg or 12 μg/mL, increased ( p < 0.05) the mean lifespan of wild type N2 worms, respectively, when compared to untreated control worms."
PMC7285199,PMC7285199_001,"Consistent with these findings, TCE upregulated ( p < 0.05) expression of longevity-related genes such as daf-16 and aak-2 (but not daf-2 or akt-1 genes) and genes related to oxidative stress such as sod-2 . Further, we showed that TCE supplementation increased spare respiration in N2 worms. However, TCE did not change the mean lifespan of daf-16 and aak-2 mutant worms. In conclusion, our findings indicate that TCE confers healthspan benefits in C. elegans through enhanced mitochondrial function and reduced oxidative stress, mainly via the DAF-16 pathway. Keywords: C. elegans , tart cherry, lifespan, aging, oxidative stress, daf-16"
PMC9549344,PMC9549344_000,"In C. elegans , unc-89 encodes a set of giant multi-domain proteins (up 8,081 residues) localized to the M-lines of muscle sarcomeres and required for normal sarcomere organization and whole-animal locomotion. Multiple UNC-89 isoforms contain two protein kinase domains. There is conservation in arrangement of domains between UNC-89 and its two mammalian homologs, obscurin and SPEG: kinase, a non-domain region of 647–742 residues, Ig domain, Fn3 domain and a second kinase domain. In all three proteins, this non-domain “interkinase region” has low sequence complexity, high proline content and lacks predicted secondary structure. We report that a major portion of this interkinase (571 residues out of 647 residues) when examined by single molecule force spectroscopy in vitro displays the properties of a random coil and acts as an entropic spring."
PMC9549344,PMC9549344_001,"We used CRISPR/Cas9 to create nematodes carrying an in-frame deletion of the same 571-residue portion of the interkinase. These animals display severe disorganization of all portions of the sarcomere in body wall muscle. Super-resolution microscopy reveals extra, short-A-bands lying close to the outer muscle cell membrane and between normally spaced A-bands. Nematodes with this in-frame deletion show defective locomotion and muscle force generation. We designed our CRISPR-generated in-frame deletion to contain an HA tag at the N-terminus of the large UNC-89 isoforms. This HA tag results in normal organization of body wall muscle, but approximately half the normal levels of the giant UNC-89 isoforms, dis-organization of pharyngeal muscle, small body size, and reduced muscle force, likely due to poor nutritional uptake. Keywords: sarcomere, giant polypeptides, UNC-89, obscurin, C."
PMC9549344,PMC9549344_002,"elegans To examine the nature of the IK regions of UNC-89, obscurin and SPEG in greater detail, we used JPred to predict secondary structure [ 30 ]. As shown in Supplemental Figure 2 , and in Fig. 1B , there are only short stretches of α-helix (15, 9, 9, 11, 7 and 7 amino acids, from N- to C-terminus of IK), and even fewer and shorter instances of β-strands (3, 2, 3, 4 and 6 amino acids). Except for the 15-residue long region near the IK N-terminus, all the other instances of α-helices reside in the C-terminal one third of the IK sequence. These α-helices reside within the C-terminal 232 residues which is the minimal binding site determined for LIM-9 (FHL2) [ 9 ], and thus may comprise an unrecognized or novel domain. Thus, the remaining sequence of UNC-89 IK, approximately, 475 residues, is random coil. As shown in Supplemental Figure 2 and Fig."
PMC9549344,PMC9549344_003,"1B , obscurin and SPEG have even fewer predicted secondary structure elements, although like UNC-89, obscurin has a fairly long α-helix of 19 residues lying within the C-terminal 52 residues. Given the nature of the amino acid sequence of the IK region of UNC-89, we wished to determine how it might respond to a mechanical pulling force using the single molecule force spectroscopy technique. To carry this out, we first expressed in E. coli 1 571 residue segment comprising the majority of the 645 residue interkinase region (IK) flanked on the N- and C-terminus by two copies of Ig27 from human titin. The response of Ig27 to pulling force is well documented and served as an internal control. In addition, the protein had a 6XHis tag at its N-terminus ( Fig. 2A ). After purification ( Fig."
PMC9549344,PMC9549344_004,"2B ), the protein was allowed to attach to a glass surface coated with Ni 2+ -NTA to allow binding of the N-terminus of this polyprotein via its 6XHis tag. The stylus of the single-molecule force spectrometer was allowed to bind non-specifically and at random points along the polyprotein, and then pulling force was applied by moving the piezo-electric platform downward. A representative force curve of the mechanical unfolding of the polyprotein in which the stylus had attached to the C-terminus is shown in Fig. 2C . After a long and featureless trace without energy barriers, the typical unwinding of the 4 Ig domains is found. The statistical distribution of the contour length of the long featureless peak ( Fig. 2D ) shows that the mean contour is approximately 185 nm."
PMC9549344,PMC9549344_005,"This is a good match to the expected contour length of a fully unwound polypeptide of 571 amino acids, since the average length of an amino acid is 0.34 nm, i.e. 0.34 nm/aa × 571 aa = 194 nm. Based on this force curve and contour length, we can conclude that the IK has the mechanical properties of a random coil and behaves like an entropic spring."
PMC7530743,PMC7530743_000,"In this study, we report a microfluidic device for the whole-life culture of the nematode Caenorhabditis elegans that allows the scoring of animal survival and health measures. This device referred to as the NemaLife chip features: (1) an optimized micropillar arena in which animals can crawl, (2) sieve channels that separate progeny and prevent the loss of adults from the arena during culture maintenance, and (3) ports that allow rapid accessibility for feeding the adult-only population and introducing reagents as needed. The pillar arena geometry was optimized to accommodate the growing body size during culture and emulate the body gait and locomotion of animals reared on agar. Likewise, feeding protocols were optimized to recapitulate longevity outcomes typical of standard plate growth."
PMC7530743,PMC7530743_001,"Key benefits of the NemaLife Chip include eliminating the need to perform repeated manual transfers of adults during survival assays, negating the need for progeny-blocking chemical interventions, and avoiding the swim-induced stress across lifespan in animals reared in liquid. We also show that the culture of animals in pillar-less microfluidic chambers reduces lifespan and introduces physiological stress by increasing the occurrence of age-related vulval integrity disorder. We validated our pillar-based device with longevity analyses of classical aging mutants ( daf-2 , age-1 , eat-2, and daf-16 ) and animals subjected to RNAi knockdown of age-related genes ( age-1 and daf-16 ). We also showed that healthspan measures such as pharyngeal pumping and tap-induced stimulated reversals can be scored across the lifespan in the NemaLife chip."
PMC7530743,PMC7530743_002,"Overall, the capacity to generate reliable lifespan and physiological data underscores the potential of the NemaLife chip to accelerate healthspan and lifespan investigations in C. elegans . Subject terms: Caenorhabditis elegans, Lab-on-a-chip, Ageing We demonstrated that C. elegans can be effectively maintained in our NemaLife microfluidic device across its lifespan without using chemicals (progeny-blocking drugs, antibacterial agents, antifungal compounds, etc.) in an environment that recapitulates longevity on agar plates. The closed microfluidic environment keeps animals inside the arena boundary and eliminates the events of death by desiccation. Being fully occupied with fluid, the culture environment maintains uniform humidity and minimizes temperature fluctuations."
PMC7530743,PMC7530743_003,"Micropillars in the microfluidic device enable the animals to maintain natural crawling gaits and eliminate swim-induced stress. The well characterized survival outcomes of “cornerstone” longevity mutants with altered insulin-like signaling or dietary restriction pathways grown on agar are reproduced in the device; RNAi can also be executed. The capacity for manual injections of fluids and food enables investigator control over feeding conditions or introduced drugs. For compound testing, the liquid environment in the NemaLife chip ensures the uniform availability of the compound which is difficult to ensure in agar-filled plates. In the NemaLife chip, we replace the old environment (larva, eggs, 24 h old bacteria and buffer, pheromones, excrete etc.) daily with fresh food."
PMC7530743,PMC7530743_004,"As a result, animals can be exposed to a fresh dose of compounds daily, similar to dosing schedules with mammalian models. An added benefit of the device is that progeny and effluent (containing any chemicals such as, pheromones etc.) might be collected for downstream analysis. The NemaLife chip was also designed to improve the scoring of live/dead animals. The microfluidic chip consists of 9 smaller chambers on a 2"" × 3"" glass slide. Small footprint of an individual chamber is entirely visible at 10 × or 20 × magnification on a stereomicroscope. Each chamber was optimized to house 10–15 animals so that one can score animal surival easily. Thus, we achieve a large enough sample size for drawing meaningful statistical inferences without employing a computer vision system and complicated imaging system otherwise required for a larger chamber."
PMC7530743,PMC7530743_005,"These considerations make the NemaLife chip easily implementable in research labs conducting lifespan assays and investigator scoring options provide quality control on data. In sum, the NemaLife chip is a simple and low-cost means to obtain reliable lifespan and physiological data on aging animals. The NemaLife chip can be developed into a fully automated platform, that can offer progeny removal, feeding, drug delivery, and phenotypic scoring using automated pump systems and an appropriate software. Thus, the NemaLife chip has a significant potential both as a low-cost “manual” device that can be used in many labs and as a core component of a fully automated platform."
PMC7890410,PMC7890410_000,"Extended space travel is a goal of government space agencies and private companies. However, spaceflight poses risks to human health, and the effects on the nervous system have to be better characterized. Here, we exploited the unique experimental advantages of the nematode Caenorhabditis elegans to explore how spaceflight affects adult neurons in vivo . We found that animals that lived 5 days of adulthood on the International Space Station exhibited hyperbranching in PVD and touch receptor neurons. We also found that, in the presence of a neuronal proteotoxic stress, spaceflight promotes a remarkable accumulation of neuronal-derived waste in the surrounding tissues, suggesting an impaired transcellular degradation of debris released from neurons."
PMC7890410,PMC7890410_001,"Our data reveal that spaceflight can significantly affect adult neuronal morphology and clearance of neuronal trash, highlighting the need to carefully assess the risks of long-duration spaceflight on the nervous system and to develop adequate countermeasures for safe space exploration. Subject areas: neuroscience, developmental neuroscience, space sciences"
PMC9640571,PMC9640571_000,"Caenorhabditis elegans is a low-cost genetic model that has been flown to the International Space Station to investigate the influence of microgravity on changes in the expression of genes involved in muscle maintenance. These studies showed that genes that encode muscle attachment complexes have decreased expression under microgravity. However, it remains to be answered whether the decreased expression leads to concomitant changes in animal muscle strength, specifically across multiple generations. We recently reported the NemaFlex microfluidic device for the measurement of muscle strength of C. elegans (Rahman et al., Lab Chip, 2018). In this study, we redesign our original NemaFlex device and integrate it with flow control hardware for spaceflight investigations considering mixed animal culture, constraints on astronaut time, crew safety, and on-orbit operations."
PMC9640571,PMC9640571_001,"The technical advances we have made include (i) a microfluidic device design that allows animals of a given size to be sorted from unsynchronized cultures and housed in individual chambers, (ii) a fluid handling protocol for injecting the suspension of animals into the microfluidic device that prevents channel clogging, introduction of bubbles, and crowding of animals in the chambers, and (iii) a custom-built worm-loading apparatus interfaced with the microfluidic device that allows easy manipulation of the worm suspension and prevents fluid leakage into the surrounding environment. Collectively, these technical advances enabled the development of new microfluidics-integrated hardware for spaceflight studies in C. elegans . Finally, we report Earth-based validation studies to test this new hardware, which has led to it being flown to the International Space Station."
PMC9640571,PMC9640571_002,"Subject terms: Human behaviour, Biological techniques Further information on research design is available in the Nature Research Reporting Summary linked to this article."
PMC9862956,PMC9862956_000,"The model organism Caenorhabditis elegans is used in a variety of applications ranging from fundamental biological studies, to drug screening, to disease modeling, and to space-biology investigations. These applications rely on conducting whole-organism phenotypic assays involving animal behavior and locomotion. In this study, we report a 3D printed compact imaging platform (CIP) that is integrated with a smart-device camera for the whole-organism phenotyping of C. elegans . The CIP has no external optical elements and does not require mechanical focusing, simplifying the optical configuration. The small footprint of the system powered with a standard USB provides capabilities ranging from plug-and-play, to parallel operation, and to housing it in incubators for temperature control. We demonstrate on Earth the compatibility of the CIP with different C."
PMC9862956,PMC9862956_001,"elegans substrates, including agar plates, liquid droplets on glass slides and microfluidic chips. We validate the system with behavioral and thrashing assays and show that the phenotypic readouts are in good agreement with the literature data. We conduct a pilot study with mutants and show that the phenotypic data collected from the CIP distinguishes these mutants. Finally, we discuss how the simplicity and versatility offered by CIP makes it amenable to future C. elegans investigations on the International Space Station, where science experiments are constrained by system size, payload weight and crew time. Overall, the compactness, portability and ease-of-use makes the CIP desirable for research and educational outreach applications on Earth and in space. Keywords: C. elegans , phenotyping, microfluidics, spaceflight imaging"
PMC10410709,PMC10410709_000,"Living longer without simultaneously extending years spent in good health (“health span”) is an increasing societal burden, demanding new therapeutic strategies. Hydrogen sulfide (H 2 S) can correct disease-related mitochondrial metabolic deficiencies, and supraphysiological H 2 S concentrations can pro health span. However, the efficacy and mechanisms of mitochondrion-targeted sulfide delivery molecules (mtH 2 S) administered across the adult life course are unknown. Using a Caenorhabditis elegans aging model, we compared untargeted H 2 S (NaGYY4137, 100 µM and 100 nM) and mtH 2 S (AP39, 100 nM) donor effects on life span, neuromuscular health span, and mitochondrial integrity. H 2 S donors were administered from birth or in young/middle-aged animals (day 0, 2, or 4 postadulthood)."
PMC10410709,PMC10410709_001,"RNAi pharmacogenetic interventions and transcriptomics/network analysis explored molecular events governing mtH 2 S donor-mediated health span. Developmentally administered mtH 2 S (100 nM) improved life/health span vs. equivalent untargeted H 2 S doses. mtH 2 S preserved aging mitochondrial structure, content (citrate synthase activity) and neuromuscular strength. Knockdown of H 2 S metabolism enzymes and FoxO/ daf-16 prevented the positive health span effects of mtH 2 S, whereas DCAF11/ wdr-23 – Nrf2/ skn-1 oxidative stress protection pathways were dispensable. Health span, but not life span, increased with all adult-onset mtH 2 S treatments."
PMC10410709,PMC10410709_002,"Adult mtH 2 S treatment also rejuvenated aging transcriptomes by minimizing expression declines of mitochondria and cytoskeletal components, and peroxisome metabolism hub components, under mechanistic control by the elt-6 / elt-3 transcription factor circuit. H 2 S health span extension likely acts at the mitochondrial level, the mechanisms of which dissociate from life span across adult vs. developmental treatment timings. The small mtH 2 S doses required for health span extension, combined with efficacy in adult animals, suggest mtH 2 S is a potential healthy aging therapeutic. Medical advances mean humans are living longer but are also spending longer in a frail “poor health” state ( 1 , 2 ), with large burdens on healthcare systems and quality of life ( 3 )."
PMC10410709,PMC10410709_003,"Since most age-related healthcare costs and patient frailty occur in the later years of life ( 1 , 2 ), interventions that increase life span without simultaneously increasing health span would be detrimental to the aging process. Studies often report life span–extending therapeutics in lower organisms ( 4 , 5 ), but a significant caveat is the general assumption that increasing longevity also prolongs the duration spent in a healthy state (termed “health span”). While it is largely unknown whether most conditions that extend life span also increase health span, evidence indicates dissociation between the two ( 6 ). For example, all long-lived Caenorhabditis elegans mutants examined to date spend a longer time in an aged frail condition ( 7 ); the same phenomenon reported in long-living humans ( 1 , 2 )."
PMC10410709,PMC10410709_004,"Therapeutic approaches that extend healthy years, rather than life span alone, thus hold considerable socioeconomic potential. Hydrogen sulfide (H 2 S) was one of the essential ingredients required for life to emerge on Earth ( 8 , 9 ) and has emerged as an important, physiologically relevant signaling molecule. When applied exogenously, H 2 S treatments, usually in the form of crude impure sulfide salts at supraphysiological concentrations (e.g. >100 µM), confer cytoprotective properties across various pathophysiological states ( 9 – 14 ), including age-associated diseases ( 15 , 16 ). Accordingly, 100 to 150 µM concentrations of untargeted H 2 S donors such as GYY4137 and FW1256 extend both life span ( 17 – 19 ) and health span ( 20 ) in C. elegans when administered from birth."
PMC10410709,PMC10410709_005,"However, several essential biochemical processes are established during development that program subsequent adult behavior. For example, developmental starvation cements locomotion circuitry that impacts adult foraging behavior ( 21 ), and developmentally established mitochondrial dynamics determine rates of adult respiration and aging ( 22 ). Additionally, life-extending mitochondrial interventions in C. elegans currently require administration on or before the developmental larval stages ( 23 ). Metabolic patterns set during developmental H 2 S treatments might, therefore, mediate life span and health span extension. The efficacy of H 2 S administered during “normal” stochastic aging thus warrants investigation to understand the viability of adult H 2 S-based therapies."
PMC10410709,PMC10410709_006,"Several cellular processes are responsive to H 2 S that can regulate H 2 S-mediated longevity ( 18 ), yet the mechanisms governing H 2 S-mediated health span are undefined. Increasing evidence supports a mitochondrion-centric mode of H 2 S action across cell types and pathologies. Current dogma suggests H 2 S donates electrons to the mitochondrial electron transport chain, inhibits mitochondrial cAMP phosphodiesterases, facilitates mitochondrial DNA repair, promotes mitochondrial antioxidant protection, and augments mitochondrial respiration/ATP production (reviewed in ref. 24 ). Moreover, mitochondrial loss is one of the nine hallmarks of aging ( 25 ) and is the earliest detectable subcellular structural change during C. elegans aging ( 26 ), preceding physiological decline ( 27 )."
PMC10410709,PMC10410709_007,"As such, therapies that exploit positive H 2 S effects on mitochondria represent an attractive antiaging strategy. The mitochondrial sulfide delivery molecule (mtH 2 S), AP39, exploits mitochondrial membrane potential by utilizing a TPP + motif to localize H 2 S to the mitochondria and protect against cellular injury [e.g., glucose oxidase–induced mitochondrial dysfunction ( 28 )] vs. equal doses of untargeted H 2 S donors. Consequently, unlike untargeted H 2 S compounds (e.g., GYY4137, FW1256) with supraphysiological effective doses ( 17 – 20 ), mtH 2 S displays potency at concentrations several orders of magnitude lower in C. elegans disease models ( 13 , 14 ). Whether such phenomena occur in the aging context is unknown; however, mtH 2 S is plausibly responsible for longevity and health span extension reported following larger untargeted H 2 S doses."
PMC10410709,PMC10410709_008,"This study, therefore, investigated the efficacy of a mtH 2 S (AP39) for promoting health span via mitochondrion-mediated effects vs. untargeted H 2 S donors, using C. elegans as an aging model. Given the unknown capacity of H 2 S as an efficacious therapy in aging adults, we also examined health span effects of adult-onset H 2 S treatments. Using functional pharmacogenetic approaches, we provide evidence that mtH 2 S is a requirement for, and site of action of, H 2 S-mediated health span promotion. Importantly, mtH 2 S increases health span when administered to young and middle-aged adults, and this adult treatment effect is clearly reflected at the transcriptomic level compared to developmental mtH 2 S administration, under the control of a GATA family of transcription factors."
PMC10410709,PMC10410709_009,"These findings strongly suggest that augmentation of mitochondrial sulfide may represent a druggable target and translatable therapeutic approach to maintaining health with advancing age, at time points where the negative effects of aging already manifest."
PMC10751425,PMC10751425_000,"We found 100 nM and 1 μM ZA increased lifespan ( P < 0.001) and healthspan [954 ± 53 (100 nM) and 963 ± 48 (1 μM) vs. 834 ± 59% (untreated) population activity AUC, P < 0.05]. 10 μM ZA shortened lifespan ( P < 0.0001) but not healthspan (758.9 ± 37 vs. 834 ± 59, P > 0.05), whereas 100 and 500 μM ZA were larval lethal. ZA (1 μM) significantly improved myofibrillar structure on days 4 and 6 post‐adulthood (83 and 71% well‐organized myofibres, respectively, vs. 56 and 34% controls, P < 0.0001) and increased well‐networked mitochondria at day 6 (47 vs. 16% in controls, P < 0.01). Genes required for ZA‐mediated healthspan extension included fdps‐1 /FDPS‐1 (278 ± 9 vs. 894 ± 17% population activity AUC in knockdown + 1 μM ZA vs. untreated controls, respectively, P < 0.0001), daf‐16 /FOXO (680 ± 16 vs. 894 ± 17%, P < 0.01) and agxt‐2 /BAIBA (531 ± 23 vs. 552 ± 8%, P > 0.05)."
PMC10751425,PMC10751425_001,"Life/healthspan was extended through knockdown of igdb‐1 /FNDC5 (635 ± 10 vs. 523 ± 10% population activity AUC in gene knockdown vs. untreated controls, P < 0.01) and sir‐2.3 /SIRT‐4 (586 ± 10 vs. 523 ± 10%, P < 0.05), with no synergistic improvements in ZA co‐treatment vs. knockdown alone [651 ± 12 vs. 635 ± 10% ( igdb‐1 /FNDC5) and 583 ± 9 vs. 586 ± 10% ( sir‐2.3 /SIRT‐4), both P > 0.05]. Conversely, let‐756 /FGF21 and sir‐2.2 /SIRT‐4 were dispensable for ZA‐induced healthspan [630 ± 6 vs. 523 ± 10% population activity AUC in knockdown + 1 μM ZA vs. untreated controls, P < 0.01 ( let‐756 /FGF21) and 568 ± 9 vs. 523 ± 10%, P < 0.05 ( sir‐2.2 /SIRT‐4)]. Despite lacking an endoskeleton, ZA delays Caenorhabditis elegans sarcopenia, which translates to improved neuromuscular function across the life course."
PMC10751425,PMC10751425_002,"Bisphosphonates might, therefore, be an immediately exploitable anti‐sarcopenia therapy. Keywords: Healthspan, Lifespan, Muscle, Sarcopenia, Zoledronic acid"
PMC10605753,PMC10605753_000,"Background: Understanding and countering the well-established negative health consequences of spaceflight remains a primary challenge preventing safe deep space exploration. Targeted/personalized therapeutics are at the forefront of space medicine strategies, and cross-species molecular signatures now define the ‘typical’ spaceflight response. However, a lack of direct genotype–phenotype associations currently limits the robustness and, therefore, the therapeutic utility of putative mechanisms underpinning pathological changes in flight. Methods: We employed the worm Caenorhabditis elegans as a validated model of space biology, combined with ‘NemaFlex-S’ microfluidic devices for assessing animal strength production as one of the most reproducible physiological responses to spaceflight."
PMC10605753,PMC10605753_001,"Wild-type and dys-1 (BZ33) strains (a Duchenne muscular dystrophy (DMD) model for comparing predisposed muscle weak animals) were cultured on the International Space Station in chemically defined media before loading second-generation gravid adults into NemaFlex-S devices to assess individual animal strength. These same cultures were then frozen on orbit before returning to Earth for next-generation sequencing transcriptomic analysis. Results: Neuromuscular strength was lower in flight versus ground controls (16.6% decline, p < 0.05), with dys-1 significantly more (23% less strength, p < 0.01) affected than wild types. The transcriptional gene ontology signatures characterizing both strains of weaker animals in flight strongly corroborate previous results across species, enriched for upregulated stress response pathways and downregulated mitochondrial and cytoskeletal processes."
PMC10605753,PMC10605753_002,"Functional gene cluster analysis extended this to implicate decreased neuronal function, including abnormal calcium handling and acetylcholine signaling, in space-induced strength declines under the predicted control of UNC-89 and DAF-19 transcription factors. Finally, gene modules specifically altered in dys-1 animals in flight again cluster to neuronal/neuromuscular pathways, suggesting strength loss in DMD comprises a strong neuronal component that predisposes these animals to exacerbated strength loss in space. Conclusions: Highly reproducible gene signatures are strongly associated with space-induced neuromuscular strength loss across species and neuronal changes in calcium/acetylcholine signaling require further study. These results promote targeted medical efforts towards and provide an in vivo model for safely sending animals and people into deep space in the near future."
PMC10605753,PMC10605753_003,"Keywords: C. elegans , microgravity, muscle strength, muscle atrophy, spaceflight, dystrophin, International Space Station, omics, gene expression, astropharmacy"
PMC10846184,PMC10846184_000,"While numerous health-beneficial interactions between host and microbiota have been identified, there is still a lack of targeted approaches for modulating these interactions. Thus, we here identify precision prebiotics that specifically modulate the abundance of a microbiome member species of interest. In the first step, we show that defining precision prebiotics by compounds that are only taken up by the target species but no other species in a community is usually not possible due to overlapping metabolic niches. Subsequently, we use metabolic modeling to identify precision prebiotics for a two-member Caenorhabditis elegans microbiome community comprising the immune-protective target species Pseudomonas lurida MYb11 and the persistent colonizer Ochrobactrum vermis MYb71."
PMC10846184,PMC10846184_001,"We experimentally confirm four of the predicted precision prebiotics, L-serine, L-threonine, D-mannitol, and γ-aminobutyric acid, to specifically increase the abundance of MYb11. L-serine was further assessed in vivo , leading to an increase in MYb11 abundance also in the worm host. Overall, our findings demonstrate that metabolic modeling is an effective tool for the design of precision prebiotics as an important cornerstone for future microbiome-targeted therapies."
PMC11166967,PMC11166967_000,"Key biological changes related to skin health, DNA damage & repair, and mitochondrial dysregulation are identified as potential drivers for skin health risks during spaceflight. Additionally, a machine learning model is utilized to determine gene pairings associated with spaceflight response in the skin. While we identified spaceflight-induced dysregulation, such as alterations in genes associated with skin barrier function and collagen formation, our results also highlight the remarkable ability for organisms to re-adapt back to Earth via post-flight re-tuning of gene expression. Our findings can guide future research on developing countermeasures for mitigating spaceflight-associated skin damage. Subject terms: Systems biology, Skin diseases"
PMC11302229,PMC11302229_000,"In the wild, C. elegans are emersed in environments teeming with a veritable menagerie of microorganisms. The C. elegans cuticular surface serves as a barrier and first point of contact with their microbial environments. In this study, we identify microbes from C. elegans natural habitats that associate with its cuticle, constituting a simple “skin microbiome.” We rear our animals on a modified CeMbio, mCeMbio, a consortium of ecologically relevant microbes. We first combine standard microbiological methods with an adapted micro skin-swabbing tool to describe the skin-resident bacteria on the C. elegans surface. Furthermore, we conduct 16S rRNA gene sequencing studies to identify relative shifts in the proportion of mCeMbio bacteria upon surface-sterilization, implying distinct skin- and gut-microbiomes. We find that some strains of bacteria, including Enterobacter sp."
PMC11302229,PMC11302229_001,"JUb101 , are primarily found on the nematode skin, while others like Stenotrophomonas indicatrix JUb19 and Ochrobactrum vermis MYb71 are predominantly found in the animal’s gut. Finally, we show that this skin microbiome promotes host cuticle integrity in harsh environments. Together, we identify a skin microbiome for the well-studied nematode model and propose its value in conferring host fitness advantages in naturalized contexts."
PMC11487192,PMC11487192_000,"UNC-89 is a giant sarcomeric M-line protein required for sarcomere organization and optimal muscle function. UNC-89 contains two protein kinase domains, PK1 and PK2, separated by an elastic region. Here we show that PK2 is a canonical kinase expected to be catalytically active. C. elegans expressing UNC-89 with a lysine to alanine (KtoA) mutation to inactivate PK2 have normally organized sarcomeres and SR, and normal muscle function. PK2 KtoA mutants have fragmented mitochondria, correlated with more mitochondrially-associated DRP-1. PK2 KtoA mutants have increased ATP levels, increased glycolysis and altered levels of electron transport chain complexes. Muscle mitochondria show increased complex I and decreased complex II basal respiration, each of which cannot be uncoupled."
PMC11487192,PMC11487192_001,"This suggests that mutant mitochondria are already uncoupled, possibly resulting from an increased level of the uncoupling protein, UCP-4. Our results suggest signaling from sarcomeres to mitochondria, to help match energy requirements with energy production. Subject terms: Cytoskeleton, Cell signalling, Mitochondria UNC-89, a giant protein localized to muscle sarcomeres, contains 2 protein kinase domains, one of which, PK2 is a canonical kinase. A missense mutation expected to inactivate PK2 results in worms with an unexpected phenotype suggesting signaling from sarcomeres to mitochondria. Further information on research design is available in the Nature Portfolio Reporting Summary linked to this article."
PMC3554398,PMC3554398_000,"The advent of phylogenetic DNA microarrays and high-throughput pyrosequencing technologies has dramatically increased the resolution and accuracy of detection of distinct microbial lineages in mixed microbial assemblages. Despite an expanding array of approaches for detecting microbes in a given sample, rapid and robust means of assessing the differential viability of these cells, as a function of phylogenetic lineage, remain elusive. In this study, pre-PCR propidium monoazide (PMA) treatment was coupled with downstream pyrosequencing and PhyloChip DNA microarray analyses to better understand the frequency, diversity and distribution of viable bacteria in spacecraft assembly cleanrooms. Sample fractions not treated with PMA, which were indicative of the presence of both live and dead cells, yielded a great abundance of highly diverse bacterial pyrosequences."
PMC3554398,PMC3554398_001,"In contrast, only 1% to 10% of all of the pyrosequencing reads, arising from a few robust bacterial lineages, originated from sample fractions that had been pre-treated with PMA. The results of PhyloChip analyses of PMA-treated and -untreated sample fractions were in agreement with those of pyrosequencing. The viable bacterial population detected in cleanrooms devoid of spacecraft hardware was far more diverse than that observed in cleanrooms that housed mission-critical spacecraft hardware. The latter was dominated by hardy, robust organisms previously reported to survive in oligotrophic cleanroom environments. Presented here are the findings of the first ever comprehensive effort to assess the viability of cells in low-biomass environmental samples, and correlate differential viability with phylogenetic affiliation."
PMC3554398,PMC3554398_002,"Keywords: viability, microarray, 454 pyrosequencing, PMA, PhyloChip, 16S rRNA gene"
PMC10370681,PMC10370681_000,Mouse models are critical tools in tuberculosis (TB) research. Recent studies have demonstrated that the wild mouse gut microbiota promotes host fitness and improves disease resistance. Here we examine whether the wild mouse gut microbiota alters the immunopathology of TB in BALB/c mice. Conventional BALB/c mice (LabC) and mice born to germ-free BALB/c mothers reconstituted with the wild mouse gut microbiota (WildR) were used in our studies. WildR mice controlled initial TB infection better than LabC mice. The microbial gut communities of LabC mice and WildR mice had similar richness but significantly different composition prior to infection. TB reduced the gut community richness in both cohorts while differences in community composition remained indicating a general TB-induced dysbiosis.
PMC10370681,PMC10370681_001,"The wild mouse gut microbiota did not alter the typical lung histopathology of TB in the BALB/c model that includes unstructured immune cell infiltrates with infected foamy macrophages invading alveolar spaces. Animals of both cohorts mounted robust T cell responses in lungs and spleen with lower absolute counts of CD4 and CD8 T cells in lungs of WildR mice during acute infection, corresponding with observed differences in pathogen load. In summary, LabC mice and WildR mice showed largely overlapping TB immunopathology and pathogen kinetics, with WildR mice controlling early acute infection better than LabC mice."
PMC4624184,PMC4624184_000,"Samples collected from the ISS and two cleanrooms at the Jet Propulsion Laboratory (JPL, Pasadena, CA) were analyzed by traditional cultivation, adenosine triphosphate (ATP), and propidium monoazide–quantitative polymerase chain reaction (PMA-qPCR) assays to estimate viable microbial populations. The 16S rRNA gene Illumina iTag sequencing was used to elucidate microbial diversity and explore differences between ISS and cleanroom microbiomes. Statistical analyses showed that members of the phyla Actinobacteria, Firmicutes, and Proteobacteria were dominant in the samples examined but varied in abundance. Actinobacteria were predominant in the ISS samples whereas Proteobacteria, least abundant in the ISS, dominated in the cleanroom samples. The viable bacterial populations seen by PMA treatment were greatly decreased."
PMC4624184,PMC4624184_001,"However, the treatment did not appear to have an effect on the bacterial composition (diversity) associated with each sampling site. The results of this study provide strong evidence that specific human skin-associated microorganisms make a substantial contribution to the ISS microbiome, which is not the case in Earth-based cleanrooms. For example, Corynebacterium and Propionibacterium (Actinobacteria) but not Staphylococcus (Firmicutes) species are dominant on the ISS in terms of viable and total bacterial community composition. The results obtained will facilitate future studies to determine how stable the ISS environment is over time. The present results also demonstrate the value of measuring viable cell diversity and population size at any sampling site. This information can be used to identify sites that can be targeted for more stringent cleaning."
